L 113f00,4 miss eviction 
S 153b40,4 miss eviction 
L 113f04,4 hit 
S 153b44,4 hit 
L 113f08,4 hit 
S 153b48,4 hit 
L 113f0c,4 hit 
S 153b4c,4 hit 
L 113f10,4 hit 
L 113f14,4 hit 
L 113f18,4 hit 
L 113f1c,4 hit 
L 1142d0,4 hit 
S 153b50,4 hit 
L 1142d4,4 hit 
S 153b54,4 hit 
L 1142d8,4 hit 
S 153b58,4 hit 
L 1142dc,4 hit 
S 153b5c,4 hit 
S 153f70,4 miss eviction 
S 153f74,4 hit 
S 153f78,4 hit 
S 153f7c,4 hit 
L 1142e0,4 miss eviction 
S 153f80,4 miss eviction 
L 1142e4,4 hit 
S 153f84,4 hit 
L 1142e8,4 hit 
S 153f88,4 hit 
L 1142ec,4 hit 
S 153f8c,4 hit 
L 113ff4,4 miss eviction 
S 153c4c,4 miss eviction 
L 113ff8,4 hit 
S 153c50,4 hit 
L 113ffc,4 hit 
S 153c54,4 hit 
L 114000,4 miss eviction 
S 153c58,4 hit 
L 114004,4 hit 
L 114008,4 hit 
L 11400c,4 hit 
L 114010,4 hit 
L 1143c4,4 hit 
S 153c5c,4 hit 
L 1143c8,4 hit 
S 153c60,4 miss eviction 
L 1143cc,4 hit 
S 153c64,4 hit 
L 1143d0,4 hit 
S 153c68,4 hit 
S 15407c,4 miss eviction 
S 154080,4 miss eviction 
S 154084,4 hit 
S 154088,4 hit 
L 1143d4,4 hit 
S 15408c,4 hit 
L 1143d8,4 hit 
S 154090,4 hit 
L 1143dc,4 hit 
S 154094,4 hit 
L 1143e0,4 miss eviction 
S 154098,4 hit 
L 1140e8,4 miss eviction 
S 153d58,4 miss eviction 
L 1140ec,4 hit 
S 153d5c,4 hit 
L 1140f0,4 hit 
S 153d60,4 miss eviction 
L 1140f4,4 hit 
S 153d64,4 hit 
L 1140f8,4 hit 
L 1140fc,4 hit 
L 114100,4 miss eviction 
L 114104,4 hit 
L 1144b8,4 hit 
S 153d68,4 hit 
L 1144bc,4 hit 
S 153d6c,4 hit 
L 1144c0,4 miss eviction 
S 153d70,4 hit 
L 1144c4,4 hit 
S 153d74,4 hit 
S 154188,4 miss eviction 
S 15418c,4 hit 
S 154190,4 hit 
S 154194,4 hit 
L 1144c8,4 hit 
S 154198,4 hit 
L 1144cc,4 hit 
S 15419c,4 hit 
L 1144d0,4 hit 
S 1541a0,4 miss eviction 
L 1144d4,4 hit 
S 1541a4,4 hit 
L 1141dc,4 hit 
S 153e64,4 miss eviction 
L 1141e0,4 miss eviction 
S 153e68,4 hit 
L 1141e4,4 hit 
S 153e6c,4 hit 
L 1141e8,4 hit 
S 153e70,4 hit 
L 1141ec,4 hit 
L 1141f0,4 hit 
L 1141f4,4 hit 
L 1141f8,4 hit 
L 1145ac,4 miss eviction 
S 153e74,4 hit 
L 1145b0,4 hit 
S 153e78,4 hit 
L 1145b4,4 hit 
S 153e7c,4 hit 
L 1145b8,4 hit 
S 153e80,4 miss eviction 
S 154294,4 miss eviction 
S 154298,4 hit 
S 15429c,4 hit 
S 1542a0,4 miss eviction 
L 1145bc,4 hit 
S 1542a4,4 hit 
L 1145c0,4 miss eviction 
S 1542a8,4 hit 
L 1145c4,4 hit 
S 1542ac,4 hit 
L 1145c8,4 hit 
S 1542b0,4 hit 
L 153f74,4 hit 
L 153f78,4 hit 
L 153f7c,4 hit 
L 154084,4 hit 
L 154088,4 hit 
L 154194,4 hit 
L 15407c,4 hit 
S 153f74,4 hit 
L 154188,4 hit 
S 153f78,4 hit 
L 154294,4 hit 
S 153f7c,4 hit 
L 15418c,4 hit 
S 154084,4 hit 
L 154298,4 hit 
S 154088,4 hit 
L 15429c,4 hit 
S 154194,4 hit 
S 15407c,4 hit 
S 154188,4 hit 
S 154294,4 hit 
S 15418c,4 hit 
S 154298,4 hit 
S 15429c,4 hit 
L 153f84,4 hit 
L 153f88,4 hit 
L 153f8c,4 hit 
L 154094,4 hit 
L 154098,4 hit 
L 1541a4,4 miss eviction 
L 15408c,4 hit 
S 153f84,4 hit 
L 154198,4 hit 
S 153f88,4 hit 
L 1542a4,4 hit 
S 153f8c,4 hit 
L 15419c,4 hit 
S 154094,4 hit 
L 1542a8,4 hit 
S 154098,4 hit 
L 1542ac,4 hit 
S 1541a4,4 hit 
S 15408c,4 hit 
S 154198,4 hit 
S 1542a4,4 hit 
S 15419c,4 hit 
S 1542a8,4 hit 
S 1542ac,4 hit 
L 153b44,4 hit 
L 153b48,4 hit 
L 153b4c,4 hit 
L 153c54,4 hit 
L 153c58,4 hit 
L 153d64,4 hit 
L 153c4c,4 hit 
S 153b44,4 hit 
L 153d58,4 hit 
S 153b48,4 hit 
L 153e64,4 hit 
S 153b4c,4 hit 
L 153d5c,4 hit 
S 153c54,4 hit 
L 153e68,4 hit 
S 153c58,4 hit 
L 153e6c,4 hit 
S 153d64,4 hit 
S 153c4c,4 hit 
S 153d58,4 hit 
S 153e64,4 hit 
S 153d5c,4 hit 
S 153e68,4 hit 
S 153e6c,4 hit 
L 153b54,4 hit 
L 153b58,4 hit 
L 153b5c,4 hit 
L 153c64,4 miss eviction 
L 153c68,4 hit 
L 153d74,4 hit 
L 153c5c,4 hit 
S 153b54,4 hit 
L 153d68,4 hit 
S 153b58,4 hit 
L 153e74,4 hit 
S 153b5c,4 hit 
L 153d6c,4 hit 
S 153c64,4 hit 
L 153e78,4 hit 
S 153c68,4 hit 
L 153e7c,4 hit 
S 153d74,4 hit 
S 153c5c,4 hit 
S 153d68,4 hit 
S 153e74,4 hit 
S 153d6c,4 hit 
S 153e78,4 hit 
S 153e7c,4 hit 
L 114014,4 hit 
S 1543a0,4 miss eviction 
L 114018,4 hit 
S 1543a4,4 hit 
L 11401c,4 hit 
S 1543a8,4 hit 
L 114020,4 miss eviction 
S 1543ac,4 hit 
L 114024,4 hit 
L 114028,4 hit 
L 11402c,4 hit 
L 114030,4 hit 
L 1143e4,4 hit 
S 1543b0,4 hit 
L 1143e8,4 hit 
S 1543b4,4 hit 
L 1143ec,4 hit 
S 1543b8,4 hit 
L 1143f0,4 hit 
S 1543bc,4 hit 
S 1547d0,4 miss eviction 
S 1547d4,4 hit 
S 1547d8,4 hit 
S 1547dc,4 hit 
L 1143f4,4 hit 
S 1547e0,4 miss eviction 
L 1143f8,4 miss eviction 
S 1547e4,4 miss eviction 
L 1143fc,4 miss eviction 
S 1547e8,4 miss eviction 
L 114400,4 miss eviction 
S 1547ec,4 hit 
L 114108,4 hit 
S 1544ac,4 miss eviction 
L 11410c,4 hit 
S 1544b0,4 hit 
L 114110,4 hit 
S 1544b4,4 hit 
L 114114,4 hit 
S 1544b8,4 hit 
L 114118,4 hit 
L 11411c,4 hit 
L 114120,4 miss eviction 
L 114124,4 hit 
L 1144d8,4 hit 
S 1544bc,4 hit 
L 1144dc,4 hit 
S 1544c0,4 miss eviction 
L 1144e0,4 miss eviction 
S 1544c4,4 hit 
L 1144e4,4 hit 
S 1544c8,4 hit 
S 1548dc,4 miss eviction 
S 1548e0,4 miss eviction 
S 1548e4,4 hit 
S 1548e8,4 hit 
L 1144e8,4 miss eviction 
S 1548ec,4 miss eviction 
L 1144ec,4 miss eviction 
S 1548f0,4 miss eviction 
L 1144f0,4 miss eviction 
S 1548f4,4 miss eviction 
L 1144f4,4 miss eviction 
S 1548f8,4 miss eviction 
L 1141fc,4 hit 
S 1545b8,4 miss eviction 
L 114200,4 miss eviction 
S 1545bc,4 hit 
L 114204,4 hit 
S 1545c0,4 miss eviction 
L 114208,4 hit 
S 1545c4,4 hit 
L 11420c,4 hit 
L 114210,4 hit 
L 114214,4 hit 
L 114218,4 hit 
L 1145cc,4 miss eviction 
S 1545c8,4 miss eviction 
L 1145d0,4 miss eviction 
S 1545cc,4 miss eviction 
L 1145d4,4 miss eviction 
S 1545d0,4 miss eviction 
L 1145d8,4 miss eviction 
S 1545d4,4 miss eviction 
S 1549e8,4 miss eviction 
S 1549ec,4 hit 
S 1549f0,4 hit 
S 1549f4,4 hit 
L 1145dc,4 miss eviction 
S 1549f8,4 hit 
L 1145e0,4 miss eviction 
S 1549fc,4 miss eviction 
L 1145e4,4 miss eviction 
S 154a00,4 miss eviction 
L 1145e8,4 hit 
S 154a04,4 hit 
L 113f20,4 miss eviction 
S 1546c4,4 miss eviction 
L 113f24,4 hit 
S 1546c8,4 hit 
L 113f28,4 hit 
S 1546cc,4 hit 
L 113f2c,4 hit 
S 1546d0,4 hit 
L 113f30,4 hit 
L 113f34,4 hit 
L 113f38,4 hit 
L 113f3c,4 hit 
L 1142f0,4 hit 
S 1546d4,4 hit 
L 1142f4,4 hit 
S 1546d8,4 hit 
L 1142f8,4 hit 
S 1546dc,4 hit 
L 1142fc,4 hit 
S 1546e0,4 miss eviction 
S 154af4,4 miss eviction 
S 154af8,4 hit 
S 154afc,4 hit 
S 154b00,4 miss eviction 
L 114300,4 miss eviction 
S 154b04,4 miss eviction 
L 114304,4 miss eviction 
S 154b08,4 miss eviction 
L 114308,4 miss eviction 
S 154b0c,4 miss eviction 
L 11430c,4 miss eviction 
S 154b10,4 miss eviction 
L 154af4,4 hit 
L 154af8,4 hit 
L 154afc,4 hit 
L 154b00,4 hit 
L 154b04,4 hit 
L 154b08,4 hit 
L 154b0c,4 hit 
L 154b10,4 hit 
L 1549e8,4 miss eviction 
S 154af4,4 hit 
L 1549ec,4 hit 
S 154af8,4 hit 
L 1549f0,4 hit 
S 154afc,4 hit 
L 1549f4,4 hit 
S 154b00,4 hit 
L 1549f8,4 hit 
S 154b04,4 hit 
L 1549fc,4 hit 
S 154b08,4 hit 
L 154a00,4 hit 
S 154b0c,4 hit 
L 154a04,4 hit 
S 154b10,4 hit 
L 1548dc,4 hit 
S 1549e8,4 hit 
L 1548e0,4 hit 
S 1549ec,4 hit 
L 1548e4,4 hit 
S 1549f0,4 hit 
L 1548e8,4 hit 
S 1549f4,4 hit 
L 1548ec,4 hit 
S 1549f8,4 hit 
L 1548f0,4 hit 
S 1549fc,4 hit 
L 1548f4,4 hit 
S 154a00,4 hit 
L 1548f8,4 hit 
S 154a04,4 hit 
L 1547d0,4 hit 
S 1548dc,4 hit 
L 1547d4,4 hit 
S 1548e0,4 hit 
L 1547d8,4 hit 
S 1548e4,4 hit 
L 1547dc,4 hit 
S 1548e8,4 hit 
L 1547e0,4 hit 
S 1548ec,4 hit 
L 1547e4,4 hit 
S 1548f0,4 hit 
L 1547e8,4 hit 
S 1548f4,4 hit 
L 1547ec,4 hit 
S 1548f8,4 hit 
S 1547d0,4 hit 
S 1547d4,4 hit 
S 1547d8,4 hit 
S 1547dc,4 hit 
S 1547e0,4 hit 
S 1547e4,4 hit 
S 1547e8,4 hit 
S 1547ec,4 hit 
L 1547d4,4 hit 
L 1547d8,4 hit 
L 1547dc,4 hit 
L 1548e4,4 hit 
L 1548e8,4 hit 
L 1549f4,4 hit 
L 1548dc,4 hit 
S 1547d4,4 hit 
L 1549e8,4 hit 
S 1547d8,4 hit 
L 154af4,4 hit 
S 1547dc,4 hit 
L 1549ec,4 hit 
S 1548e4,4 hit 
L 154af8,4 hit 
S 1548e8,4 hit 
L 154afc,4 hit 
S 1549f4,4 hit 
S 1548dc,4 hit 
S 1549e8,4 hit 
S 154af4,4 hit 
S 1549ec,4 hit 
S 154af8,4 hit 
S 154afc,4 hit 
L 1547e4,4 hit 
L 1547e8,4 hit 
L 1547ec,4 hit 
L 1548f4,4 hit 
L 1548f8,4 hit 
L 154a04,4 hit 
L 1548ec,4 hit 
S 1547e4,4 hit 
L 1549f8,4 hit 
S 1547e8,4 hit 
L 154b04,4 hit 
S 1547ec,4 hit 
L 1549fc,4 hit 
S 1548f4,4 hit 
L 154b08,4 hit 
S 1548f8,4 hit 
L 154b0c,4 hit 
S 154a04,4 hit 
S 1548ec,4 hit 
S 1549f8,4 hit 
S 154b04,4 hit 
S 1549fc,4 hit 
S 154b08,4 hit 
S 154b0c,4 hit 
L 1546c4,4 hit 
L 1546c8,4 hit 
L 1546cc,4 hit 
L 1546d0,4 hit 
L 1546d4,4 hit 
L 1546d8,4 hit 
L 1546dc,4 hit 
L 1546e0,4 miss eviction 
L 1545b8,4 hit 
S 1546c4,4 hit 
L 1545bc,4 hit 
S 1546c8,4 hit 
L 1545c0,4 miss eviction 
S 1546cc,4 hit 
L 1545c4,4 hit 
S 1546d0,4 hit 
L 1545c8,4 hit 
S 1546d4,4 hit 
L 1545cc,4 hit 
S 1546d8,4 hit 
L 1545d0,4 hit 
S 1546dc,4 hit 
L 1545d4,4 hit 
S 1546e0,4 hit 
L 1544ac,4 hit 
S 1545b8,4 hit 
L 1544b0,4 hit 
S 1545bc,4 hit 
L 1544b4,4 hit 
S 1545c0,4 hit 
L 1544b8,4 hit 
S 1545c4,4 hit 
L 1544bc,4 hit 
S 1545c8,4 hit 
L 1544c0,4 miss eviction 
S 1545cc,4 hit 
L 1544c4,4 hit 
S 1545d0,4 hit 
L 1544c8,4 hit 
S 1545d4,4 hit 
L 1543a0,4 hit 
S 1544ac,4 hit 
L 1543a4,4 hit 
S 1544b0,4 hit 
L 1543a8,4 hit 
S 1544b4,4 hit 
L 1543ac,4 hit 
S 1544b8,4 hit 
L 1543b0,4 hit 
S 1544bc,4 hit 
L 1543b4,4 hit 
S 1544c0,4 hit 
L 1543b8,4 hit 
S 1544c4,4 hit 
L 1543bc,4 hit 
S 1544c8,4 hit 
S 1543a0,4 hit 
S 1543a4,4 hit 
S 1543a8,4 hit 
S 1543ac,4 hit 
S 1543b0,4 hit 
S 1543b4,4 hit 
S 1543b8,4 hit 
S 1543bc,4 hit 
L 1543a4,4 hit 
L 1543a8,4 hit 
L 1543ac,4 hit 
L 1544b4,4 hit 
L 1544b8,4 hit 
L 1545c4,4 hit 
L 1544ac,4 hit 
S 1543a4,4 hit 
L 1545b8,4 hit 
S 1543a8,4 hit 
L 1546c4,4 hit 
S 1543ac,4 hit 
L 1545bc,4 hit 
S 1544b4,4 hit 
L 1546c8,4 hit 
S 1544b8,4 hit 
L 1546cc,4 hit 
S 1545c4,4 hit 
S 1544ac,4 hit 
S 1545b8,4 hit 
S 1546c4,4 hit 
S 1545bc,4 hit 
S 1546c8,4 hit 
S 1546cc,4 hit 
L 1543b4,4 hit 
L 1543b8,4 hit 
L 1543bc,4 hit 
L 1544c4,4 hit 
L 1544c8,4 hit 
L 1545d4,4 hit 
L 1544bc,4 hit 
S 1543b4,4 hit 
L 1545c8,4 hit 
S 1543b8,4 hit 
L 1546d4,4 hit 
S 1543bc,4 hit 
L 1545cc,4 hit 
S 1544c4,4 hit 
L 1546d8,4 hit 
S 1544c8,4 hit 
L 1546dc,4 hit 
S 1545d4,4 hit 
S 1544bc,4 hit 
S 1545c8,4 hit 
S 1546d4,4 hit 
S 1545cc,4 hit 
S 1546d8,4 hit 
S 1546dc,4 hit 
L 114600,4 miss eviction 
S 151180,4 miss eviction 
L 114604,4 hit 
S 151184,4 hit 
L 114608,4 hit 
S 151188,4 hit 
L 11460c,4 hit 
S 15118c,4 hit 
L 114610,4 hit 
L 114614,4 hit 
L 114618,4 hit 
L 11461c,4 hit 
L 1149d0,4 miss eviction 
S 151190,4 hit 
L 1149d4,4 hit 
S 151194,4 hit 
L 1149d8,4 hit 
S 151198,4 hit 
L 1149dc,4 hit 
S 15119c,4 hit 
S 1515b0,4 miss eviction 
S 1515b4,4 hit 
S 1515b8,4 hit 
S 1515bc,4 hit 
L 1149e0,4 miss eviction 
S 1515c0,4 miss eviction 
L 1149e4,4 hit 
S 1515c4,4 hit 
L 1149e8,4 hit 
S 1515c8,4 hit 
L 1149ec,4 hit 
S 1515cc,4 hit 
L 1146f4,4 miss eviction 
S 15128c,4 miss eviction 
L 1146f8,4 hit 
S 151290,4 hit 
L 1146fc,4 hit 
S 151294,4 hit 
L 114700,4 miss eviction 
S 151298,4 hit 
L 114704,4 hit 
L 114708,4 hit 
L 11470c,4 hit 
L 114710,4 hit 
L 114ac4,4 miss eviction 
S 15129c,4 hit 
L 114ac8,4 hit 
S 1512a0,4 miss eviction 
L 114acc,4 hit 
S 1512a4,4 hit 
L 114ad0,4 hit 
S 1512a8,4 hit 
S 1516bc,4 miss eviction 
S 1516c0,4 miss eviction 
S 1516c4,4 hit 
S 1516c8,4 hit 
L 114ad4,4 miss eviction 
S 1516cc,4 miss eviction 
L 114ad8,4 miss eviction 
S 1516d0,4 miss eviction 
L 114adc,4 miss eviction 
S 1516d4,4 miss eviction 
L 114ae0,4 miss eviction 
S 1516d8,4 hit 
L 1147e8,4 miss eviction 
S 151398,4 miss eviction 
L 1147ec,4 hit 
S 15139c,4 hit 
L 1147f0,4 hit 
S 1513a0,4 miss eviction 
L 1147f4,4 hit 
S 1513a4,4 hit 
L 1147f8,4 hit 
L 1147fc,4 hit 
L 114800,4 miss eviction 
L 114804,4 hit 
L 114bb8,4 miss eviction 
S 1513a8,4 miss eviction 
L 114bbc,4 miss eviction 
S 1513ac,4 miss eviction 
L 114bc0,4 miss eviction 
S 1513b0,4 hit 
L 114bc4,4 hit 
S 1513b4,4 hit 
S 1517c8,4 miss eviction 
S 1517cc,4 hit 
S 1517d0,4 hit 
S 1517d4,4 hit 
L 114bc8,4 miss eviction 
S 1517d8,4 miss eviction 
L 114bcc,4 miss eviction 
S 1517dc,4 miss eviction 
L 114bd0,4 miss eviction 
S 1517e0,4 miss eviction 
L 114bd4,4 hit 
S 1517e4,4 hit 
L 1148dc,4 miss eviction 
S 1514a4,4 miss eviction 
L 1148e0,4 miss eviction 
S 1514a8,4 hit 
L 1148e4,4 hit 
S 1514ac,4 hit 
L 1148e8,4 hit 
S 1514b0,4 hit 
L 1148ec,4 hit 
L 1148f0,4 hit 
L 1148f4,4 hit 
L 1148f8,4 hit 
L 114cac,4 miss eviction 
S 1514b4,4 miss eviction 
L 114cb0,4 miss eviction 
S 1514b8,4 miss eviction 
L 114cb4,4 miss eviction 
S 1514bc,4 miss eviction 
L 114cb8,4 miss eviction 
S 1514c0,4 miss eviction 
S 1518d4,4 miss eviction 
S 1518d8,4 hit 
S 1518dc,4 hit 
S 1518e0,4 miss eviction 
L 114cbc,4 hit 
S 1518e4,4 hit 
L 114cc0,4 miss eviction 
S 1518e8,4 hit 
L 114cc4,4 hit 
S 1518ec,4 hit 
L 114cc8,4 hit 
S 1518f0,4 hit 
L 1515b4,4 hit 
L 1515b8,4 hit 
L 1515bc,4 hit 
L 1516c4,4 hit 
L 1516c8,4 hit 
L 1517d4,4 miss eviction 
L 1516bc,4 hit 
S 1515b4,4 hit 
L 1517c8,4 hit 
S 1515b8,4 hit 
L 1518d4,4 miss eviction 
S 1515bc,4 hit 
L 1517cc,4 hit 
S 1516c4,4 hit 
L 1518d8,4 hit 
S 1516c8,4 hit 
L 1518dc,4 hit 
S 1517d4,4 hit 
S 1516bc,4 hit 
S 1517c8,4 hit 
S 1518d4,4 hit 
S 1517cc,4 hit 
S 1518d8,4 hit 
S 1518dc,4 hit 
L 1515c4,4 hit 
L 1515c8,4 hit 
L 1515cc,4 hit 
L 1516d4,4 hit 
L 1516d8,4 hit 
L 1517e4,4 hit 
L 1516cc,4 hit 
S 1515c4,4 hit 
L 1517d8,4 hit 
S 1515c8,4 hit 
L 1518e4,4 hit 
S 1515cc,4 hit 
L 1517dc,4 hit 
S 1516d4,4 hit 
L 1518e8,4 hit 
S 1516d8,4 hit 
L 1518ec,4 hit 
S 1517e4,4 hit 
S 1516cc,4 hit 
S 1517d8,4 hit 
S 1518e4,4 hit 
S 1517dc,4 hit 
S 1518e8,4 hit 
S 1518ec,4 hit 
L 151184,4 hit 
L 151188,4 hit 
L 15118c,4 hit 
L 151294,4 hit 
L 151298,4 hit 
L 1513a4,4 hit 
L 15128c,4 hit 
S 151184,4 hit 
L 151398,4 hit 
S 151188,4 hit 
L 1514a4,4 miss eviction 
S 15118c,4 hit 
L 15139c,4 hit 
S 151294,4 hit 
L 1514a8,4 hit 
S 151298,4 hit 
L 1514ac,4 hit 
S 1513a4,4 hit 
S 15128c,4 hit 
S 151398,4 hit 
S 1514a4,4 hit 
S 15139c,4 hit 
S 1514a8,4 hit 
S 1514ac,4 hit 
L 151194,4 hit 
L 151198,4 hit 
L 15119c,4 hit 
L 1512a4,4 miss eviction 
L 1512a8,4 hit 
L 1513b4,4 hit 
L 15129c,4 hit 
S 151194,4 hit 
L 1513a8,4 hit 
S 151198,4 hit 
L 1514b4,4 hit 
S 15119c,4 hit 
L 1513ac,4 hit 
S 1512a4,4 hit 
L 1514b8,4 hit 
S 1512a8,4 hit 
L 1514bc,4 hit 
S 1513b4,4 hit 
S 15129c,4 hit 
S 1513a8,4 hit 
S 1514b4,4 hit 
S 1513ac,4 hit 
S 1514b8,4 hit 
S 1514bc,4 hit 
L 114620,4 miss eviction 
S 1519e0,4 miss eviction 
L 114624,4 hit 
S 1519e4,4 hit 
L 114628,4 hit 
S 1519e8,4 hit 
L 11462c,4 hit 
S 1519ec,4 hit 
L 114630,4 hit 
L 114634,4 hit 
L 114638,4 hit 
L 11463c,4 hit 
L 1149f0,4 miss eviction 
S 1519f0,4 miss eviction 
L 1149f4,4 miss eviction 
S 1519f4,4 miss eviction 
L 1149f8,4 miss eviction 
S 1519f8,4 miss eviction 
L 1149fc,4 miss eviction 
S 1519fc,4 miss eviction 
S 151e10,4 miss eviction 
S 151e14,4 hit 
S 151e18,4 hit 
S 151e1c,4 hit 
L 114a00,4 miss eviction 
S 151e20,4 miss eviction 
L 114a04,4 hit 
S 151e24,4 hit 
L 114a08,4 hit 
S 151e28,4 hit 
L 114a0c,4 hit 
S 151e2c,4 hit 
L 114714,4 hit 
S 151aec,4 miss eviction 
L 114718,4 hit 
S 151af0,4 hit 
L 11471c,4 hit 
S 151af4,4 hit 
L 114720,4 miss eviction 
S 151af8,4 hit 
L 114724,4 hit 
L 114728,4 hit 
L 11472c,4 hit 
L 114730,4 hit 
L 114ae4,4 miss eviction 
S 151afc,4 miss eviction 
L 114ae8,4 miss eviction 
S 151b00,4 miss eviction 
L 114aec,4 hit 
S 151b04,4 hit 
L 114af0,4 hit 
S 151b08,4 hit 
S 151f1c,4 miss eviction 
S 151f20,4 miss eviction 
S 151f24,4 hit 
S 151f28,4 hit 
L 114af4,4 hit 
S 151f2c,4 hit 
L 114af8,4 hit 
S 151f30,4 hit 
L 114afc,4 hit 
S 151f34,4 hit 
L 114b00,4 miss eviction 
S 151f38,4 hit 
L 114808,4 hit 
S 151bf8,4 miss eviction 
L 11480c,4 hit 
S 151bfc,4 hit 
L 114810,4 hit 
S 151c00,4 miss eviction 
L 114814,4 miss eviction 
S 151c04,4 miss eviction 
L 114818,4 miss eviction 
L 11481c,4 hit 
L 114820,4 miss eviction 
L 114824,4 hit 
L 114bd8,4 miss eviction 
S 151c08,4 miss eviction 
L 114bdc,4 hit 
S 151c0c,4 hit 
L 114be0,4 miss eviction 
S 151c10,4 hit 
L 114be4,4 hit 
S 151c14,4 hit 
S 152028,4 miss eviction 
S 15202c,4 hit 
S 152030,4 hit 
S 152034,4 hit 
L 114be8,4 hit 
S 152038,4 hit 
L 114bec,4 hit 
S 15203c,4 hit 
L 114bf0,4 hit 
S 152040,4 miss eviction 
L 114bf4,4 hit 
S 152044,4 hit 
L 1148fc,4 miss eviction 
S 151d04,4 miss eviction 
L 114900,4 miss eviction 
S 151d08,4 miss eviction 
L 114904,4 miss eviction 
S 151d0c,4 miss eviction 
L 114908,4 miss eviction 
S 151d10,4 miss eviction 
L 11490c,4 miss eviction 
L 114910,4 hit 
L 114914,4 hit 
L 114918,4 hit 
L 114ccc,4 miss eviction 
S 151d14,4 miss eviction 
L 114cd0,4 hit 
S 151d18,4 hit 
L 114cd4,4 hit 
S 151d1c,4 hit 
L 114cd8,4 hit 
S 151d20,4 miss eviction 
S 152134,4 miss eviction 
S 152138,4 hit 
S 15213c,4 hit 
S 152140,4 miss eviction 
L 114cdc,4 hit 
S 152144,4 hit 
L 114ce0,4 miss eviction 
S 152148,4 hit 
L 114ce4,4 hit 
S 15214c,4 hit 
L 114ce8,4 hit 
S 152150,4 hit 
L 151e14,4 miss eviction 
L 151e18,4 hit 
L 151e1c,4 hit 
L 151f24,4 hit 
L 151f28,4 hit 
L 152034,4 hit 
L 151f1c,4 miss eviction 
S 151e14,4 hit 
L 152028,4 hit 
S 151e18,4 hit 
L 152134,4 hit 
S 151e1c,4 hit 
L 15202c,4 hit 
S 151f24,4 hit 
L 152138,4 hit 
S 151f28,4 hit 
L 15213c,4 hit 
S 152034,4 hit 
S 151f1c,4 hit 
S 152028,4 hit 
S 152134,4 hit 
S 15202c,4 hit 
S 152138,4 hit 
S 15213c,4 hit 
L 151e24,4 hit 
L 151e28,4 hit 
L 151e2c,4 hit 
L 151f34,4 hit 
L 151f38,4 hit 
L 152044,4 hit 
L 151f2c,4 hit 
S 151e24,4 hit 
L 152038,4 hit 
S 151e28,4 hit 
L 152144,4 hit 
S 151e2c,4 hit 
L 15203c,4 hit 
S 151f34,4 hit 
L 152148,4 hit 
S 151f38,4 hit 
L 15214c,4 hit 
S 152044,4 hit 
S 151f2c,4 hit 
S 152038,4 hit 
S 152144,4 hit 
S 15203c,4 hit 
S 152148,4 hit 
S 15214c,4 hit 
L 1519e4,4 hit 
L 1519e8,4 hit 
L 1519ec,4 hit 
L 151af4,4 miss eviction 
L 151af8,4 hit 
L 151c04,4 hit 
L 151aec,4 hit 
S 1519e4,4 hit 
L 151bf8,4 miss eviction 
S 1519e8,4 hit 
L 151d04,4 hit 
S 1519ec,4 hit 
L 151bfc,4 hit 
S 151af4,4 hit 
L 151d08,4 hit 
S 151af8,4 hit 
L 151d0c,4 hit 
S 151c04,4 hit 
S 151aec,4 hit 
S 151bf8,4 hit 
S 151d04,4 hit 
S 151bfc,4 hit 
S 151d08,4 hit 
S 151d0c,4 hit 
L 1519f4,4 hit 
L 1519f8,4 hit 
L 1519fc,4 hit 
L 151b04,4 miss eviction 
L 151b08,4 hit 
L 151c14,4 hit 
L 151afc,4 hit 
S 1519f4,4 hit 
L 151c08,4 hit 
S 1519f8,4 hit 
L 151d14,4 hit 
S 1519fc,4 hit 
L 151c0c,4 hit 
S 151b04,4 hit 
L 151d18,4 hit 
S 151b08,4 hit 
L 151d1c,4 hit 
S 151c14,4 hit 
S 151afc,4 hit 
S 151c08,4 hit 
S 151d14,4 hit 
S 151c0c,4 hit 
S 151d18,4 hit 
S 151d1c,4 hit 
L 114640,4 miss eviction 
S 152240,4 miss eviction 
L 114644,4 miss eviction 
S 152244,4 miss eviction 
L 114648,4 miss eviction 
S 152248,4 miss eviction 
L 11464c,4 miss eviction 
S 15224c,4 miss eviction 
L 114650,4 miss eviction 
L 114654,4 hit 
L 114658,4 hit 
L 11465c,4 hit 
L 114a10,4 miss eviction 
S 152250,4 miss eviction 
L 114a14,4 hit 
S 152254,4 hit 
L 114a18,4 hit 
S 152258,4 hit 
L 114a1c,4 hit 
S 15225c,4 hit 
S 152670,4 miss eviction 
S 152674,4 hit 
S 152678,4 hit 
S 15267c,4 hit 
L 114a20,4 miss eviction 
S 152680,4 miss eviction 
L 114a24,4 hit 
S 152684,4 hit 
L 114a28,4 hit 
S 152688,4 hit 
L 114a2c,4 hit 
S 15268c,4 hit 
L 114734,4 miss eviction 
S 15234c,4 miss eviction 
L 114738,4 hit 
S 152350,4 hit 
L 11473c,4 hit 
S 152354,4 hit 
L 114740,4 miss eviction 
S 152358,4 miss eviction 
L 114744,4 miss eviction 
L 114748,4 hit 
L 11474c,4 hit 
L 114750,4 hit 
L 114b04,4 miss eviction 
S 15235c,4 miss eviction 
L 114b08,4 hit 
S 152360,4 miss eviction 
L 114b0c,4 hit 
S 152364,4 hit 
L 114b10,4 hit 
S 152368,4 hit 
